episode,cumulative_reward,episode_length,time,epsilon
0,-8.1,50,0.0,0.858545010825607
1,-8.1,50,0.0,0.8191118053305656
2,-8.1,50,0.125,0.7816017799612992
3,-8.700001,50,0.125,0.7459211401162845
4,-8.1,50,0.125,0.7119806656106942
5,-4.500001,50,0.125,0.6796954875794602
6,-6.300001,50,0.125,0.6489848762609065
7,-7.500001,50,0.125,0.6197720391302934
8,-6.300001,50,0.125,0.5919839288785074
9,-7.500001,50,0.125,0.5655510607557385
10,-8.1,50,0.125,0.5404073388234136
11,-8.1,50,0.125,0.5164898906799225
12,-7.500001,50,0.125,0.4937389102468636
13,-8.700001,50,0.125,0.4720975082226981
14,-8.1,50,0.125,0.45151156982986246
15,-6.300001,50,0.125,0.4319296194996383
16,-6.300001,50,0.125,0.4133026921564177
17,-7.500001,50,0.125,0.3955842107795092
18,-5.700001,50,0.125,0.378729869936326
19,1.4999981,50,0.125,0.36269752499572594
20,-6.300001,50,0.125,0.347447086744482
21,-2.7000015,50,0.125,0.3329404211433676
22,-6.300001,50,0.125,0.3191412539721953
23,-4.500001,50,0.125,0.3060150801253718
24,3.8999977,50,0.125,0.29352907733116157
25,3.8999977,50,0.125,0.2816520240789107
26,3.8999977,50,0.125,0.2703542215490078
27,6.2999964,65,0.125,0.25648677143143106
28,3.8999977,50,0.125,0.24641629275573068
29,3.8999977,50,0.125,0.2368369571205975
30,3.8999977,50,0.125,0.2277248111972905
31,-0.9000015,50,0.125,0.2190570698746967
32,3.8999977,50,0.125,0.21081205928468472
33,-4.500001,50,0.125,0.20296916260614534
34,-0.30000162,50,0.125,0.19550876851219984
35,3.8999977,50,0.125,0.18841222213166742
36,2.9999983,41,0.0,0.1828520827427798
37,3.8999977,50,0.125,0.1763728102111357
38,3.8999977,50,0.125,0.17020953552967655
39,3.8999977,50,0.125,0.16434684730139237
40,3.8999977,50,0.125,0.1587700857519745
41,4.8999968,60,0.25,0.15243580907612697
42,3.8999977,50,0.125,0.1474399557157493
43,3.8999977,50,0.125,0.14268775299886724
44,3.8999977,50,0.125,0.13816731794337683
45,3.8999977,50,0.125,0.13386734710704984
46,3.8999977,50,0.125,0.12977708832304058
47,3.8999977,50,0.125,0.12588631381386856
48,6.0999966,63,0.125,0.1212529590978574
49,3.8999977,50,0.125,0.11777791127662782
0,-6.300001,50,0.0,0.858545010825607
1,-5.700001,50,0.0,0.8191118053305656
2,-6.9000006,50,0.125,0.7816017799612992
3,-8.1,50,0.125,0.7459211401162845
4,-3.3000014,50,0.125,0.7119806656106942
5,-7.500001,50,0.125,0.6796954875794602
6,-2.7000015,50,0.125,0.6489848762609065
7,-2.7000015,50,0.125,0.6197720391302934
8,-6.9000006,50,0.125,0.5919839288785074
9,-3.3000014,50,0.125,0.5655510607557385
10,-6.9000006,50,0.125,0.5404073388234136
11,-0.9000015,50,0.125,0.5164898906799225
12,-5.700001,50,0.125,0.4937389102468636
13,-5.1000013,50,0.125,0.4720975082226981
14,-3.3000014,50,0.125,0.45151156982986246
15,2.699998,50,0.125,0.4319296194996383
16,-5.1000013,50,0.125,0.4133026921564177
17,-1.5000017,50,0.125,0.3955842107795092
18,-3.9000013,50,0.125,0.378729869936326
19,3.8999977,50,0.0,0.36269752499572594
20,-3.9000013,50,0.0,0.347447086744482
21,3.8999977,50,0.125,0.3329404211433676
22,3.8999977,50,0.125,0.3191412539721953
23,3.8999977,50,0.125,0.3060150801253718
24,3.8999977,50,0.125,0.29352907733116157
25,3.8999977,50,0.125,0.2816520240789107
26,4.599997,57,0.125,0.2688171281016901
27,4.8999968,60,0.125,0.25607421058693297
28,3.8999977,50,0.125,0.2460238527410472
29,3.8999977,50,0.125,0.2364636566312791
30,0.8999982,50,0.125,0.22736971678767032
31,3.8999977,50,0.0,0.21871929362379028
32,-6.9000006,50,0.0,0.21049075657592503
33,4.0999975,52,0.125,0.20235850807898093
34,-1.5000017,50,0.125,0.1949278959577564
35,-2.7000015,50,0.125,0.187859679065996
36,3.8999977,50,0.125,0.18113618317980046
37,3.8999977,50,0.125,0.17474059605734182
38,3.8999977,50,0.125,0.16865692539950128
39,4.599997,57,0.125,0.16208262802163495
40,3.9999976,51,0.125,0.1565097307461798
41,4.0999975,52,0.125,0.15111276199701212
42,2.399999,35,0.125,0.1476350306370771
43,3.8999977,50,0.125,0.14287331400401648
44,3.8999977,50,0.125,0.1383438290315147
45,3.8999977,50,0.125,0.1340352496478372
46,3.8999977,50,0.125,0.129936802160286
47,4.0999975,52,0.0,0.12588631381386856
48,3.0999985,42,0.125,0.12276509307515883
49,3.8999977,50,0.125,0.11921629760962424
0,-7.500001,50,0.0,0.858545010825607
1,0.29999828,50,0.0,0.8191118053305656
2,-7.500001,50,0.125,0.7816017799612992
3,-8.700001,50,0.0,0.7459211401162845
4,-6.9000006,50,0.0,0.7119806656106942
5,-6.9000006,50,0.125,0.6796954875794602
6,-6.300001,50,0.125,0.6489848762609065
7,3.8999977,50,0.125,0.6197720391302934
8,-3.9000013,50,0.125,0.5919839288785074
9,-6.9000006,50,0.125,0.5655510607557385
10,-3.9000013,50,0.125,0.5404073388234136
11,-4.500001,50,0.125,0.5164898906799225
12,-6.300001,50,0.125,0.4937389102468636
13,0.29999828,50,0.0,0.4720975082226981
14,2.099998,50,0.125,0.45151156982986246
15,-2.1000016,50,0.125,0.4319296194996383
16,-5.1000013,50,0.125,0.4133026921564177
17,2.699998,50,0.125,0.3955842107795092
18,3.8999977,50,0.125,0.378729869936326
19,-5.700001,50,0.125,0.36269752499572594
20,-2.1000016,50,0.125,0.347447086744482
21,3.8999977,50,0.125,0.3329404211433676
22,3.8999977,50,0.125,0.3191412539721953
23,6.1999965,64,0.125,0.3024558418058889
24,2.099998,50,0.125,0.29014342511285907
25,3.8999977,50,0.125,0.2784314920677352
26,3.8999977,50,0.125,0.26729075673743113
27,3.8999977,50,0.0,0.2566933614806713
28,2.5999987,37,0.125,0.2491854597939982
29,-0.9000016,50,0.125,0.23947107028875508
30,3.8999977,50,0.125,0.23023045715030682
31,3.8999977,50,0.125,0.2214405140325869
32,3.8999977,50,0.0,0.21307926149932427
