episode,cumulative_reward,episode_length,time,epsilon
0,-8.700001,50,0.125,0.858545010825607
1,-8.700001,50,0.0,0.8191118053305656
2,-7.500001,50,0.125,0.7816017799612992
3,-8.1,50,0.125,0.7459211401162845
4,-8.700001,50,0.125,0.7119806656106942
5,-8.700001,50,0.0,0.6796954875794602
6,-8.1,50,0.125,0.6489848762609065
7,-8.700001,50,0.125,0.6197720391302934
8,-8.700001,50,0.125,0.5919839288785074
9,-8.700001,50,0.0,0.5655510607557385
10,-7.500001,50,0.125,0.5404073388234136
11,-8.700001,50,0.125,0.5164898906799225
12,-9.3,50,0.125,0.4937389102468636
13,-9.3,50,0.0,0.4720975082226981
14,-8.700001,50,0.0,0.45151156982986246
15,-9.3,50,0.125,0.4319296194996383
16,-9.3,50,0.125,0.4133026921564177
17,-9.3,50,0.125,0.3955842107795092
18,-8.700001,50,0.0,0.378729869936326
19,-8.1,50,0.125,0.36269752499572594
20,-8.700001,50,0.125,0.347447086744482
21,-9.3,50,0.125,0.3329404211433676
22,-8.700001,50,0.125,0.3191412539721953
23,-9.3,50,0.0,0.3060150801253718
24,-8.1,50,0.125,0.29352907733116157
25,-9.3,50,0.125,0.2816520240789107
26,-9.3,50,0.125,0.2703542215490078
27,-8.700001,50,0.125,0.2596074193503655
28,-8.1,50,0.125,0.249384744879728
29,-9.3,50,0.0,0.23966063612616534
30,-7.500001,50,0.125,0.2304107777527316
31,-8.700001,50,0.125,0.22161204029545706
32,-7.500001,50,0.125,0.213242422327641
33,-6.9000006,50,0.125,0.20528099544482448
34,-3.3000011,50,0.0,0.19770785193287838
35,-0.9000016,50,0.125,0.19050405498834855
36,-8.700001,50,0.125,0.1836515913665835
37,-5.1000013,50,0.125,0.17713332633923978
38,-6.300001,50,0.125,0.17093296084853654
39,-3.9000013,50,0.0,0.1650349907511208
40,3.9999976,51,0.125,0.15931529807568506
41,3.8999977,50,0.125,0.15398392807765793
42,6.599996,68,0.125,0.1471480738902516
43,3.8999977,50,0.125,0.1424101064179769
44,3.8999977,50,0.125,0.13790321234602188
45,3.8999977,50,0.125,0.13361612209167045
46,3.8999977,50,0.0,0.12953811569624113
47,3.8999977,50,0.125,0.12565899601960667
48,2.7999985,39,0.125,0.12276509307515883
49,3.8999977,50,0.125,0.11921629760962424
0,-7.500001,50,0.0,0.858545010825607
1,-5.1000013,50,0.0,0.8191118053305656
2,-7.500001,50,0.125,0.7816017799612992
3,-6.9000006,50,0.125,0.7459211401162845
4,-8.1,50,0.0,0.7119806656106942
5,-8.1,50,0.125,0.6796954875794602
6,-7.500001,50,0.125,0.6489848762609065
7,-5.1000013,50,0.125,0.6197720391302934
8,-6.9000006,50,0.0,0.5919839288785074
9,-3.3000014,50,0.125,0.5655510607557385
10,-4.500001,50,0.125,0.5404073388234136
11,0.29999828,50,0.125,0.5164898906799225
12,-3.9000013,50,0.0,0.4937389102468636
13,3.8999977,50,0.125,0.4720975082226981
14,-3.3000014,50,0.125,0.45151156982986246
15,3.8999977,50,0.125,0.4319296194996383
16,-0.9000015,50,0.125,0.4133026921564177
17,-0.9000015,50,0.0,0.3955842107795092
18,-3.9000013,50,0.125,0.378729869936326
19,-5.1000013,50,0.125,0.36269752499572594
20,-6.9000006,50,0.125,0.347447086744482
