episode,cumulative_reward,episode_length,time,epsilon
0,-7.500001,50,0.0,0.858545010825607
1,-8.1,50,0.0625,0.8191118053305656
2,-8.1,50,0.0625,0.7816017799612992
3,-5.700001,50,0.125,0.7459211401162845
4,-6.9000006,50,0.125,0.7119806656106942
5,-4.500001,50,0.1875,0.6796954875794602
6,-4.500001,50,0.125,0.6489848762609065
7,-6.300001,50,0.125,0.6197720391302934
8,-5.700001,50,0.1875,0.5919839288785074
9,-6.300001,50,0.125,0.5655510607557385
10,-6.9000006,50,0.125,0.5404073388234136
11,-8.700001,50,0.1875,0.5164898906799225
12,-6.9000006,50,0.125,0.4937389102468636
13,-6.300001,50,0.125,0.4720975082226981
14,-6.300001,50,0.1875,0.45151156982986246
15,-3.9000013,50,0.125,0.4319296194996383
16,-2.7000015,50,0.125,0.4133026921564177
17,2.099998,50,0.1875,0.3955842107795092
18,3.8999977,50,0.125,0.378729869936326
19,-0.9000015,50,0.1875,0.36269752499572594
20,-0.9000015,50,0.125,0.347447086744482
21,-2.7000015,50,0.125,0.3329404211433676
22,-1.5000017,50,0.1875,0.3191412539721953
23,3.8999977,50,0.125,0.3060150801253718
24,3.8999977,50,0.1875,0.29352907733116157
25,4.399997,55,0.125,0.2804966547887599
26,-1.5000017,50,0.1875,0.2692552002840518
27,-3.9000013,50,0.125,0.25856199798498736
28,3.8999977,50,0.125,0.2483903093159786
29,3.8999977,50,0.1875,0.23871469975715703
30,-1.5000017,50,0.125,0.2295109752448255
31,1.4999981,50,0.1875,0.2207561216736973
32,-2.1000016,50,0.125,0.21242824734964494
33,3.8999977,50,0.125,0.2045065282490624
34,2.9999983,41,0.125,0.1982998665805526
35,4.0999975,52,0.1875,0.19078534429386768
36,3.8999977,50,0.125,0.18391916203079062
37,3.8999977,50,0.1875,0.17738784742816682
38,3.8999977,50,0.125,0.1711750687974799
39,1.4999981,50,0.125,0.16526529095606124
40,6.0999966,63,0.1875,0.15822759268607278
41,3.8999977,50,0.125,0.15294927070587067
42,-5.1000013,50,0.125,0.1479283755263136
43,4.8999968,60,0.1875,0.14222547090220186
44,3.8999977,50,0.1875,0.13772758161060883
45,3.8999977,50,0.125,0.13344905696829884
46,6.699996,69,0.25,0.12788523129587911
47,3.8999977,50,0.125,0.1240867237426841
48,5.9999967,62,0.1875,0.11963284378416786
49,4.2999973,54,0.1875,0.11597239186814479
50,3.8999977,50,0.125,0.11275488034967096
51,3.8999977,50,0.125,0.10969428871962866
52,3.8999977,50,0.125,0.10678296390475184
53,4.599997,57,0.1875,0.10363685094548195
54,3.8999977,50,0.125,0.10102095085690137
55,3.8999977,50,0.1875,0.0985326297210895
56,3.8999977,50,0.125,0.09616566543909823
57,4.599997,57,0.1875,0.09360781378213125
58,4.799997,59,0.1875,0.0911093812405574
59,5.9999967,62,0.1875,0.08863800391457052
60,4.8999968,60,0.125,0.08638790173523189
61,6.799996,70,0.25,0.08392785469727515
62,3.8999977,50,0.125,0.0822731736982329
63,3.8999977,50,0.1875,0.08069919244378164
64,3.8999977,50,0.125,0.07920197516093508
65,6.2999964,65,0.1875,0.07736422078966737
66,3.8999977,50,0.1875,0.07602965199366576
67,3.8999977,50,0.125,0.07476017088588856
68,3.8999977,50,0.1875,0.07355260310232312
69,3.8999977,50,0.125,0.07240392909451654
70,3.8999977,50,0.1875,0.07131127657913178
71,3.8999977,50,0.125,0.07027191335574307
72,3.8999977,50,0.125,0.06928324047491181
73,3.8999977,50,0.125,0.06834278573945923
74,3.8999977,50,0.125,0.06744819752268572
75,3.8999977,50,0.1875,0.06659723888807911
76,3.8999977,50,0.125,0.06578778199580837
77,3.8999977,50,0.1875,0.06501780278201554
78,3.8999977,50,0.125,0.06428537589760185
79,3.8999977,50,0.1875,0.06358866989385217
80,3.8999977,50,0.125,0.0629259426428592
81,3.8999977,50,0.125,0.06229553698129619
82,3.8999977,50,0.1875,0.061695876566645616
83,3.8999977,50,0.125,0.061125461935521694
84,4.1999974,53,0.1875,0.060551165729281396
85,3.8999977,50,0.125,0.060036579304476
86,3.8999977,50,0.1875,0.05954708955575248
87,3.8999977,50,0.125,0.05908147250377521
88,3.8999977,50,0.1875,0.05863856386338515
89,3.8999977,50,0.125,0.05821725613228052
90,3.8999977,50,0.1875,0.05781649582168417
91,3.8999977,50,0.125,0.057435280822072866
92,3.8999977,50,0.125,0.05707265789738157
93,3.8999977,50,0.125,0.0567277203014167
94,3.8999977,50,0.125,0.056399605510518376
95,3.8999977,50,0.1875,0.056087493066802
96,3.8999977,50,0.125,0.05579060252658615
97,8.400001,86,0.25,0.05531342347368428
98,3.8999977,50,0.125,0.05505428475300128
99,3.8999977,50,0.125,0.054807784376860146
100,3.8999977,50,0.1875,0.0545733059659242
101,3.8999977,50,0.125,0.054350263202031755
102,3.8999977,50,0.1875,0.0541380983620953
103,3.8999977,50,0.125,0.05393628092350326
104,3.8999977,50,0.1875,0.05374430623753715
105,3.8999977,50,0.125,0.053561694267486894
106,3.8999977,50,0.125,0.05338798838830905
107,3.8999977,50,0.125,0.05322275424482632
108,3.8999977,50,0.125,0.05306557866561337
109,3.8999977,50,0.1875,0.052916068629853076
110,4.699997,58,0.1875,0.05275174800928295
111,3.8999977,50,0.125,0.052617543675241206
112,3.8999977,50,0.1875,0.05248988456380518
113,3.8999977,50,0.125,0.05236845146070161
114,3.8999977,50,0.125,0.05225294071992107
115,3.8999977,50,0.1875,0.052143063504444746
116,3.8999977,50,0.125,0.052038545064001455
