episode,cumulative_reward,episode_length,time,epsilon
0,-8.1,50,0.0,0.858545010825607
1,-8.700001,50,0.0,0.8191118053305656
2,-8.1,50,0.0625,0.7816017799612992
3,-8.700001,50,0.1875,0.7459211401162845
4,-8.1,50,0.125,0.7119806656106942
5,-8.700001,50,0.125,0.6796954875794602
6,-8.1,50,0.1875,0.6489848762609065
7,-8.700001,50,0.125,0.6197720391302934
8,-8.700001,50,0.125,0.5919839288785074
9,-8.700001,50,0.1875,0.5655510607557385
10,-9.3,50,0.125,0.5404073388234136
11,-9.3,50,0.125,0.5164898906799225
12,-8.700001,50,0.125,0.4937389102468636
13,-9.3,50,0.125,0.4720975082226981
14,-8.1,50,0.1875,0.45151156982986246
15,-9.3,50,0.125,0.4319296194996383
16,-8.700001,50,0.125,0.4133026921564177
17,-9.3,50,0.1875,0.3955842107795092
18,-9.3,50,0.125,0.378729869936326
19,-8.700001,50,0.125,0.36269752499572594
20,-9.3,50,0.125,0.347447086744482
21,-9.3,50,0.125,0.3329404211433676
22,-5.1000013,50,0.1875,0.3191412539721953
23,-0.30000162,50,0.125,0.3060150801253718
24,-8.700001,50,0.125,0.29352907733116157
25,-6.9000006,50,0.125,0.2816520240789107
26,-6.9000006,50,0.125,0.2703542215490078
27,3.8999977,50,0.1875,0.2596074193503655
28,6.2999964,65,0.1875,0.24641629275573068
29,3.8999977,50,0.125,0.2368369571205975
30,3.8999977,50,0.125,0.2277248111972905
31,3.8999977,50,0.125,0.2190570698746967
32,3.0999985,42,0.125,0.21210371549497758
33,3.8999977,50,0.125,0.20419782399971498
34,3.8999977,50,0.1875,0.19667750738251133
35,3.8999977,50,0.125,0.18952396093466545
36,4.399997,55,0.1875,0.18205735680830293
37,3.8999977,50,0.125,0.17561684351784745
38,3.8999977,50,0.125,0.16949043776707828
39,4.0999975,52,0.125,0.16343572188398126
40,3.8999977,50,0.125,0.15790339644552254
41,3.8999977,50,0.1875,0.1526408857025468
42,4.699997,58,0.1875,0.1468570663980747
43,3.8999977,50,0.125,0.14213329152866805
44,2.5999987,37,0.125,0.13878665431733453
45,6.699996,69,0.1875,0.1328669533092488
46,3.8999977,50,0.1875,0.12882548430648424
47,3.8999977,50,0.125,0.12498112007284709
48,4.0999975,52,0.125,0.12118174175336657
49,4.699997,58,0.125,0.11717064686402413
50,3.8999977,50,0.1875,0.11389469575980636
51,4.9999967,61,0.1875,0.11011361466924349
52,3.8999977,50,0.125,0.10718183908648217
53,1.9999993,31,0.125,0.1054363962179084
54,3.8999977,50,0.125,0.10273273127075458
55,3.8999977,50,0.125,0.10016092561903067
56,2.6999986,38,0.125,0.09829057222052173
57,3.8999977,50,0.1875,0.09593541322213704
58,3.8999977,50,0.125,0.09369511668349592
59,8.400001,86,0.25,0.09009438700126723
60,3.8999977,50,0.1875,0.08813896067292433
61,2.199999,33,0.0625,0.08690091507370395
62,1.9999993,31,0.125,0.0857745357881089
63,3.1999984,43,0.125,0.08426883530579013
64,4.0999975,52,0.125,0.08253239458887135
65,3.8999977,50,0.1875,0.08094577098240224
