episode,cumulative_reward,episode_length,time,epsilon
0,-361.16068,93,0.0625,0.8245144752517195
1,-140.91927,82,0.125,0.7635384676538263
2,-291.318,102,0.3125,0.6943463225439321
3,-495.42154,113,0.3125,0.62549834332344
4,-339.81,82,0.25,0.5801904859800894
5,-391.45682,94,0.3125,0.5326232600917303
6,-193.7726,86,0.25,0.49285231931283424
7,-108.82696,59,0.1875,0.4674798791531302
8,-105.95926,110,0.3125,0.42399272654484355
9,-21.136337,206,0.625,0.3543676511514272
10,-268.23376,300,0.9375,0.2754811017590741
11,-239.17874,466,1.375,0.1914910337688387
12,-195.9801,271,0.8125,0.15790339644552254
13,-159.30704,338,1.0625,0.12695619389316692
14,-79.47647,1000,3.0,0.07831060160409942
15,-79.87413,1000,3.0625,0.06041488829734343
16,-55.61616,1000,3.0,0.053831423286689696
17,-133.47882,1000,3.0,0.051409501857598655
18,-117.93704,1000,3.0,0.05051852675570351
19,-61.593185,1000,3.0,0.050190755333120646
20,-248.51726,1000,3.0,0.0500701749653489
21,-123.16232,1000,3.0625,0.05002581592703678
22,-184.58458,792,2.4375,0.05001169301469002
23,156.42441,673,2.0,0.050005965492567785
24,-40.050926,1000,3.125,0.050002194582072154
25,-74.60724,719,2.25,0.05000106928652657
26,-137.98402,1000,3.0625,0.05000039336852985
27,-176.5664,286,0.875,0.05000029552307077
28,167.25392,930,2.9375,0.05000011659972407
29,-267.19913,602,1.875,0.050000063863430665
30,223.09488,380,1.1875,0.05000004367373569
31,-167.66275,932,2.9375,0.050000017197205635
32,-23.970211,1000,3.125,0.050000006326498404
33,-130.12724,875,2.8125,0.0500000026372769
34,-8.540794,276,0.875,0.05000000200119982
35,24.138168,207,0.6875,0.050000001627014776
36,-165.43079,101,0.3125,0.0500000014707124
37,9.788086,275,0.875,0.05000000111711214
38,205.58261,627,1.9375,0.050000000596752345
39,0.012390137,298,0.875,0.050000000442970066
40,2.7176666,316,0.9375,0.050000000322951516
41,-42.28324,85,0.3125,0.050000000296634935
42,-58.715878,225,0.6875,0.050000000236867806
43,239.27817,469,1.4375,0.05000000014819103
44,135.60274,904,2.875,0.05000000006000946
45,168.46045,619,1.875,0.05000000003231406
46,170.10645,624,1.9375,0.05000000001731377
47,272.44446,444,1.375,0.05000000001110619
48,197.06598,719,2.3125,0.050000000005411376
49,22.624733,305,0.9375,0.05000000000398885
50,259.12903,407,1.3125,0.05000000000265516
51,-6.9606247,368,1.125,0.05000000000183768
52,198.54617,516,1.6875,0.05000000000109692
53,245.87752,445,1.375,0.050000000000702934
54,223.52396,557,1.8125,0.05000000000040273
55,-50.242023,55,0.125,0.05000000000038118
56,-6.734833,278,0.875,0.05000000000028867
57,12.132881,230,0.75,0.050000000000229354
58,-9.637497,276,0.8125,0.05000000000017404
59,241.90622,502,1.5625,0.05000000000010535
60,271.2173,380,1.1875,0.05000000000007204
61,231.2578,495,1.5625,0.05000000000004392
62,172.01968,731,2.25,0.050000000000021146
63,249.67809,462,1.4375,0.050000000000013325
64,-59.810165,294,0.9375,0.05000000000000993
65,22.851303,304,0.9375,0.05000000000000733
66,238.80403,344,1.0625,0.05000000000000519
67,-11.256973,398,1.25,0.05000000000000349
68,160.38518,689,2.1875,0.05000000000000175
69,201.89503,398,1.25,0.05000000000000118
70,-51.1584,496,1.5625,0.05000000000000072
71,-135.32852,81,0.25,0.05000000000000066
72,-76.659996,525,1.6875,0.05000000000000039
73,225.16386,449,1.4375,0.05000000000000025
74,5.989863,1000,3.125,0.05000000000000009
75,-179.97224,716,2.1875,0.050000000000000044
76,-49.98611,1000,3.125,0.05000000000000002
77,195.51395,651,2.0,0.05000000000000001
78,169.23782,550,1.75,0.05000000000000001
79,-77.886444,123,0.375,0.05000000000000001
80,-25.841743,393,1.25,0.05
81,215.63976,443,1.4375,0.05
82,-107.13488,131,0.4375,0.05
83,176.30869,603,1.875,0.05
84,-116.30975,343,1.0625,0.05
85,213.84381,682,2.125,0.05
86,228.87117,403,1.3125,0.05
87,184.98645,543,1.6875,0.05
88,-87.78125,306,1.0,0.05
89,89.17943,822,2.5625,0.05
90,-165.63052,826,2.625,0.05
91,-120.030045,433,1.375,0.05
92,-130.36493,358,1.125,0.05
93,241.38219,554,1.75,0.05
94,-71.96092,259,0.8125,0.05
95,-50.79894,425,1.375,0.05
96,-47.8458,279,0.875,0.05
97,-14.466278,360,1.125,0.05
98,257.2304,491,1.5625,0.05
99,165.08627,475,1.5625,0.05
100,-95.0561,1000,3.125,0.05
101,236.23358,528,1.6875,0.05
102,-124.11261,288,0.9375,0.05
103,3.938568,370,1.1875,0.05
104,217.23026,377,1.1875,0.05
105,-74.42939,1000,3.125,0.05
106,-114.33186,186,0.5625,0.05
107,-83.94142,272,0.875,0.05
108,-115.029594,298,0.875,0.05
109,-121.19397,644,2.0625,0.05
110,224.46423,524,1.6875,0.05
111,201.11423,524,1.6875,0.05
112,234.7862,415,1.375,0.05
113,253.70784,418,1.3125,0.05
114,233.97859,646,2.0625,0.05
115,160.52876,952,3.0,0.05
116,-56.203796,1000,3.1875,0.05
117,-88.594894,1000,3.0625,0.05
118,-2.3206713,1000,3.0625,0.05
119,1.7779306,1000,3.1875,0.05
120,237.58035,653,2.0625,0.05
121,186.00403,474,1.5,0.05
122,-57.25008,1000,3.1875,0.05
123,239.40385,647,2.0,0.05
124,228.20734,721,2.3125,0.05
125,254.48752,524,1.6875,0.05
126,218.76233,669,2.125,0.05
127,184.02444,855,2.6875,0.05
128,270.27106,433,1.375,0.05
129,215.54099,679,2.1875,0.05
130,213.35301,706,2.25,0.05
131,227.61865,664,2.125,0.05
132,246.73273,427,1.375,0.05
133,236.95412,590,1.875,0.05
134,270.47467,518,1.6875,0.05
135,216.17166,481,1.5,0.05
136,208.44983,623,2.0,0.05
137,207.29892,499,1.625,0.05
138,220.22458,760,2.375,0.05
139,190.77063,877,2.8125,0.05
140,225.61652,570,1.875,0.05
141,26.220686,1000,3.1875,0.05
142,180.48068,564,1.75,0.05
143,193.9551,702,2.1875,0.05
144,227.25931,672,2.125,0.05
145,-149.30908,240,0.75,0.05
146,-25.482,1000,3.1875,0.05
147,237.95406,510,1.625,0.05
148,198.57065,686,2.1875,0.05
149,25.565517,1000,3.125,0.05
150,-77.78335,1000,3.125,0.05
151,55.70589,1000,3.1875,0.05
152,149.2691,860,2.75,0.05
153,6.705981,1000,3.125,0.05
154,-117.71749,1000,3.25,0.05
155,-71.12434,1000,3.1875,0.05
156,-212.42114,870,2.8125,0.05
157,190.18663,703,2.3125,0.05
158,229.79015,639,2.125,0.05
159,-89.0714,1000,3.25,0.05
160,-89.32646,1000,3.1875,0.05
161,-51.42533,1000,3.1875,0.05
162,44.606174,1000,3.125,0.05
163,-57.570652,1000,3.125,0.05
164,189.22934,823,2.5625,0.05
165,0.28052124,1000,3.125,0.05
166,215.9527,504,1.625,0.05
167,189.56448,466,1.4375,0.05
168,246.24135,335,1.0625,0.05
169,23.27827,1000,3.125,0.05
170,213.23163,385,1.1875,0.05
171,187.82396,642,2.0,0.05
172,34.02914,1000,3.125,0.05
173,175.88785,899,2.8125,0.05
174,229.41823,386,1.1875,0.05
175,193.31863,306,0.9375,0.05
176,198.92773,689,2.1875,0.05
177,-36.285355,239,0.75,0.05
178,-34.553185,252,0.75,0.05
179,222.55042,306,1.0,0.05
180,239.63446,633,2.0,0.05
181,190.40268,819,2.625,0.05
182,-79.702225,391,1.25,0.05
183,143.76538,510,1.625,0.05
184,237.66586,668,2.125,0.05
185,239.45209,526,1.6875,0.05
186,223.74823,374,1.1875,0.05
187,249.612,546,1.75,0.05
188,-52.340054,550,1.75,0.05
189,-26.109295,1000,3.125,0.05
190,-2.343189,1000,3.125,0.05
191,172.79504,381,1.1875,0.05
192,161.90286,904,2.875,0.05
193,248.31824,420,1.3125,0.05
194,-69.77341,1000,3.125,0.05
195,182.76816,710,2.25,0.05
196,171.3587,372,1.125,0.05
197,257.46548,489,1.5625,0.05
198,178.07251,874,2.75,0.05
199,271.745,400,1.25,0.05
200,30.35343,1000,3.125,0.05
201,68.55831,1000,3.1875,0.05
202,210.97235,650,2.125,0.05
203,23.076956,1000,3.1875,0.05
204,-27.657597,1000,3.125,0.05
