episode,cumulative_reward,episode_length,time,epsilon
0,-123.00195,79,0.0,0.8354339357783238
1,-327.7929,159,0.375,0.7199722874297049
2,-122.0726,199,0.5625,0.5990757166990309
3,-178.43912,88,0.25,0.5528220597117929
4,-210.80681,175,0.5625,0.4720975082226981
5,-278.43646,185,0.5,0.4008070472871922
6,-103.84788,276,0.8125,0.31619692368369173
7,-283.90387,494,1.5,0.21242824734964494
8,-457.37482,98,0.3125,0.19726539239822632
9,-510.30447,91,0.25,0.1844559114621107
10,-70.31217,119,0.375,0.16937100705462
11,-201.59386,258,0.75,0.14222547090220186
12,-103.608665,290,0.875,0.11900895987889473
13,-233.39621,340,1.0,0.0991185296465129
14,-230.32587,652,2.0,0.07559088797081699
15,-289.28305,838,2.5,0.061069973462627256
16,-262.54562,555,1.6875,0.056354964697074975
17,-208.44278,654,2.0,0.05330433865695471
18,-130.91795,1000,3.0,0.051215598258561694
19,-192.72534,621,1.875,0.050653270724074696
20,-104.08048,471,1.4375,0.05040788759274483
21,-185.79822,959,2.9375,0.05015633351291172
22,-80.3552,1000,3.0625,0.050057511885366335
23,-53.693367,1000,3.0625,0.050021157440249285
24,-92.38776,1000,3.0,0.05000778338729553
25,-70.80595,1000,3.0,0.050002863348168704
26,-98.241684,1000,3.0625,0.05000105336692418
27,-129.69754,1000,3.0625,0.05000038751203542
28,-96.575356,1000,3.0,0.05000014255771104
29,-92.02743,1000,3.0625,0.05000005244405107
30,2.1581268,259,0.8125,0.05000004047752604
31,86.28112,993,3.0625,0.050000014995451286
32,-77.61682,440,1.375,0.05000000965761678
33,-72.09485,1000,3.0,0.050000003552838665
34,-117.528755,533,1.625,0.05000000208495424
35,-67.46893,321,0.9375,0.05000000151247429
36,-180.62079,619,1.875,0.05000000081444116
37,-78.916725,377,1.125,0.050000000558638284
38,-74.39243,1000,3.0,0.05000000020551154
39,-54.48526,139,0.4375,0.0500000001788419
40,-55.133522,1000,3.0625,0.05000000006579226
41,42.559357,1000,3.1875,0.05000000002420362
42,196.9555,742,2.3125,0.05000000001152481
43,151.57231,812,2.4375,0.05000000000511667
44,-65.4924,151,0.5,0.05000000000439955
45,-29.953335,1000,3.0625,0.05000000000161851
46,177.22772,626,1.9375,0.050000000000865456
47,-97.36024,146,0.4375,0.05000000000074789
48,-64.824715,384,1.1875,0.050000000000509415
49,166.00732,568,1.75,0.05000000000028867
50,-79.096436,411,1.25,0.050000000000191384
51,-76.14814,97,0.3125,0.05000000000017369
52,-69.34375,74,0.1875,0.050000000000161304
53,-78.52823,199,0.625,0.050000000000132196
54,-99.3132,196,0.625,0.050000000000108666
55,-92.57717,444,1.4375,0.050000000000069704
56,-83.045135,117,0.3125,0.05000000000006201
57,-73.29445,271,0.8125,0.05000000000004729
58,-76.35537,137,0.4375,0.050000000000041234
59,-101.59294,396,1.3125,0.05000000000002775
60,187.71704,688,2.1875,0.05000000000001395
61,148.58951,521,1.625,0.05000000000000829
62,-67.184296,137,0.4375,0.050000000000007226
63,230.80986,658,2.125,0.05000000000000374
64,-77.29641,142,0.4375,0.05000000000000325
65,39.968052,1000,3.1875,0.050000000000001196
66,-45.104145,93,0.3125,0.05000000000000109
67,193.2139,218,0.6875,0.05000000000000088
68,-85.92599,141,0.4375,0.05000000000000076
69,192.58813,447,1.375,0.05000000000000049
70,-3.596527,136,0.4375,0.050000000000000426
71,-79.98302,207,0.625,0.05000000000000035
72,-18.088089,430,1.3125,0.050000000000000225
73,186.21176,252,0.75,0.050000000000000176
74,-51.24701,1000,3.1875,0.050000000000000065
75,-73.71547,276,0.875,0.05000000000000005
76,-77.60742,167,0.5,0.050000000000000044
77,-54.062363,1000,3.125,0.05000000000000002
78,-86.74806,192,0.5625,0.05000000000000002
