episode,cumulative_reward,episode_length,time,epsilon
0,70.0,70,0.09375,0.842534746920056
1,55.0,55,0.015625,0.8001223671969062
2,26.0,26,0.234375,0.7808705438603247
3,24.0,24,0.046875,0.7635384676538263
4,17.0,17,0.03125,0.75151083821793
5,42.0,42,0.078125,0.7226575435112463
6,21.0,21,0.039062,0.7086790232669189
7,23.0,23,0.039062,0.6937022982871852
8,14.0,14,0.023438,0.6847532555773536
9,41.0,41,0.078125,0.6592546650323442
10,20.0,20,0.03125,0.6471906143706554
11,13.0,13,0.015625,0.6394773810282924
12,12.0,12,0.015625,0.6324459255659898
13,16.0,16,0.03125,0.6232009478043776
14,14.0,14,0.023438,0.6152320469990417
15,18.0,18,0.03125,0.6051488908025743
16,8.0,8,0.015625,0.600725417162548
17,11.0,11,0.015625,0.5947006346274709
18,12.0,12,0.015625,0.5882032890533458
19,9.0,9,0.015625,0.5833811914402396
20,8.0,8,0.007812,0.5791311646825338
21,14.0,14,0.023438,0.5717749420863946
22,15.0,15,0.023438,0.5640067252350038
23,13.0,13,0.023438,0.5573678837732043
24,14.0,14,0.023438,0.5503142242266019
25,10.0,10,0.023438,0.5453360145178912
26,15.0,15,0.023438,0.5379614220169706
27,12.0,12,0.023438,0.5321408780628515
28,11.0,11,0.023438,0.526866391265845
29,11.0,11,0.015625,0.5216496058840007
30,13.0,13,0.023438,0.5155578432566684
31,13.0,13,0.015625,0.5095447610129191
32,9.0,9,0.015625,0.5054274140173376
33,9.0,9,0.015625,0.5013469568912972
34,13.0,13,0.023438,0.4955174205370851
35,15.0,15,0.03125,0.4888845302722412
36,9.0,9,0.015625,0.48495229111856103
37,14.0,14,0.023438,0.47890538614351846
38,22.0,22,0.039062,0.46957250575576553
39,10.0,10,0.015625,0.46539768956921757
40,10.0,10,0.023438,0.46126441349779235
41,14.0,14,0.023438,0.4555468281928792
42,10.0,10,0.015625,0.45151156982986246
43,14.0,14,0.023438,0.445929573002354
44,9.0,9,0.015625,0.442382193995639
45,13.0,13,0.023438,0.437314238557548
46,14.0,14,0.023438,0.4319296194996383
47,13.0,13,0.023438,0.4269966681024281
48,10.0,10,0.015625,0.42324548857879923
49,13.0,13,0.023438,0.4184247002440286
50,10.0,10,0.023438,0.41475881322568764
51,10.0,10,0.015625,0.41112940239263585
52,11.0,11,0.023438,0.4071787474044427
53,22.0,22,0.039062,0.39940662181621883
54,9.0,9,0.015625,0.3962760708304992
55,12.0,12,0.015625,0.39214559042859054
56,9.0,9,0.015625,0.3890800955338223
57,16.0,16,0.03125,0.3836979857017906
58,12.0,12,0.023438,0.37971754031094423
59,10.0,10,0.015625,0.37643679596903495
60,9.0,9,0.015625,0.373512045922559
61,10.0,10,0.015625,0.3702930472814827
62,12.0,12,0.023438,0.36647249984518193
63,13.0,13,0.023438,0.36238498376738953
64,13.0,13,0.023438,0.35835026149536026
65,10.0,10,0.015625,0.35528212512999385
66,11.0,11,0.023438,0.35194242378620877
67,10.0,10,0.015625,0.34893804647135684
68,11.0,11,0.023438,0.3456677475795243
69,11.0,11,0.023438,0.34243322484588967
70,11.0,11,0.015625,0.33923408688925566
71,10.0,10,0.015625,0.3363561596393
72,12.0,12,0.023438,0.3329404211433676
73,9.0,9,0.015625,0.33040538214008225
74,10.0,10,0.023438,0.32761530197016037
75,12.0,12,0.023438,0.32430382693433846
76,11.0,11,0.015625,0.3213030195368273
77,10.0,10,0.015625,0.3186035093880832
78,9.0,9,0.015625,0.31619692368369173
79,10.0,10,0.015625,0.31354822003757893
80,13.0,13,0.023438,0.3101442668119301
81,10.0,10,0.015625,0.3075557881079506
82,13.0,13,0.023438,0.30422923232400484
83,11.0,11,0.015625,0.3014480353952282
84,13.0,13,0.023438,0.29820036652064946
85,9.0,9,0.015625,0.29597658524819304
86,9.0,9,0.015625,0.2937727282136297
87,11.0,11,0.023438,0.2911059225248048
88,10.0,10,0.015625,0.2887068785116228
89,9.0,9,0.015625,0.2865681552958514
90,9.0,9,0.015625,0.2844485942300029
91,10.0,10,0.015625,0.28211579174014056
92,10.0,10,0.023438,0.2798062010228827
93,14.0,14,0.023438,0.27661133048504216
94,12.0,12,0.015625,0.2739082454662766
95,19.0,19,0.03125,0.269694149487507
96,10.0,10,0.015625,0.2675081561757712
97,11.0,11,0.023438,0.26512867758312464
98,9.0,9,0.015625,0.26320120611688946
99,10.0,10,0.015625,0.2610798186711485
0,19.0,19,0.0,0.8840024579063851
1,16.0,16,0.0,0.8707646038189315
2,12.0,12,0.0,0.8609742879518154
3,47.0,47,0.007812,0.823740347904652
4,23.0,23,0.0,0.8061474141888997
5,19.0,19,0.015625,0.7919162376154114
6,14.0,14,0.023438,0.7816017799612992
7,34.0,34,0.0625,0.757145433252671
8,11.0,11,0.015625,0.7494094593476157
9,16.0,16,0.03125,0.7383079568490849
10,17.0,17,0.03125,0.7267056208601357
11,18.0,18,0.03125,0.7146338911866557
12,11.0,11,0.023438,0.7073629817006317
13,26.0,26,0.046875,0.6904918196807597
14,25.0,25,0.046875,0.6746780203077084
15,17.0,17,0.03125,0.6641482505957614
16,11.0,11,0.015625,0.6574296399436487
17,21.0,21,0.039062,0.6448066230744194
18,14.0,14,0.03125,0.6365373503249707
19,12.0,12,0.015625,0.629540964393092
20,19.0,19,0.03125,0.6186336338367947
