episode,cumulative_reward,episode_length,time,epsilon
0,29.0,29,0.0,0.8757039947966141
1,23.0,23,0.03125,0.8569295368164561
2,13.0,13,0.0,0.846507343870793
3,23.0,23,0.0,0.8283967452148268
4,14.0,14,0.0,0.8175751189185453
5,17.0,17,0.0,0.8046366306476576
6,16.0,16,0.03125,0.7926585249348292
7,11.0,11,0.03125,0.7845340477069465
8,12.0,12,0.03125,0.7757723146732095
9,19.0,19,0.03125,0.7621128168445448
10,14.0,14,0.0625,0.7522126999285148
11,15.0,15,0.03125,0.7417581148404826
12,9.0,9,0.03125,0.7355602241507279
13,13.0,13,0.03125,0.7267056208601357
14,19.0,19,0.0625,0.71396958950167
15,30.0,30,0.09375,0.6943463225439321
16,67.0,67,0.1875,0.6525895888420842
17,20.0,20,0.03125,0.6406575155314741
18,11.0,11,0.0625,0.6341958869723264
19,20.0,20,0.0625,0.6226280333615375
20,10.0,10,0.03125,0.6169302892297033
21,10.0,10,0.03125,0.6112892385992355
22,11.0,11,0.03125,0.6051488908025743
23,10.0,10,0.03125,0.5996250670451237
24,28.0,28,0.0625,0.5844490212970337
25,14.0,14,0.03125,0.577018867434695
26,19.0,19,0.03125,0.5671000362394999
27,15.0,15,0.0625,0.5594014196687077
28,13.0,13,0.03125,0.5528220597117929
29,17.0,17,0.03125,0.5443463325007666
30,13.0,13,0.03125,0.5379614220169706
31,19.0,19,0.03125,0.528777676853704
32,11.0,11,0.03125,0.5235399825403478
33,9.0,9,0.03125,0.519297243660891
34,16.0,16,0.03125,0.5118482387133249
35,15.0,15,0.03125,0.5049722142411417
36,13.0,13,0.03125,0.4990958545524823
37,14.0,14,0.0625,0.49285231931283424
38,11.0,11,0.03125,0.4880076383958704
39,18.0,18,0.0625,0.48019403430770935
40,25.0,25,0.0625,0.46957250575576553
41,14.0,14,0.0625,0.4637394175659759
42,9.0,9,0.03125,0.460032469097857
43,12.0,12,0.03125,0.4551414840705262
44,12.0,12,0.03125,0.45030884011698935
45,12.0,12,0.03125,0.44553384132816637
46,12.0,12,0.03125,0.44081580009598037
47,14.0,14,0.03125,0.4353825007337718
48,9.0,9,0.03125,0.4319296194996383
49,12.0,12,0.03125,0.427373853331713
50,9.0,9,0.03125,0.42399272654484355
51,9.0,9,0.03125,0.42064189337330526
52,11.0,11,0.03125,0.41658717438563175
53,10.0,10,0.03125,0.412939571055072
54,12.0,12,0.03125,0.40861032363775934
55,13.0,13,0.03125,0.40397856111732305
56,11.0,11,0.03125,0.40010613433920345
57,16.0,16,0.03125,0.3945490117221559
58,15.0,15,0.03125,0.38941934522593136
59,10.0,10,0.03125,0.3860420663121848
60,14.0,14,0.03125,0.38137025635946326
61,13.0,13,0.03125,0.37709032287003175
62,21.0,21,0.0625,0.3702930472814827
63,13.0,13,0.0625,0.3661561855288545
64,15.0,15,0.03125,0.36144923314383554
65,17.0,17,0.03125,0.3561993466497475
66,16.0,16,0.0625,0.35133914242109526
67,16.0,16,0.0625,0.34655608265863036
68,16.0,16,0.03125,0.3418489428729315
69,16.0,16,0.0625,0.33721651801050606
70,11.0,11,0.0625,0.3340744493723618
71,15.0,15,0.03125,0.3298451318128794
