episode,cumulative_reward,episode_length,time,epsilon
0,-141.18135,170,0.375,0.7671150941069261
1,-386.09418,89,0.25,0.7060495695871479
2,-493.70575,139,0.5,0.6209127235127083
3,-225.12373,69,0.25,0.5828480768505205
4,-78.70854,107,0.375,0.528777676853704
5,-150.05975,177,0.625,0.4511102589489157
6,-51.471214,456,1.5,0.30422923232400484
7,-74.67655,333,1.125,0.23222393621293125
8,-344.40973,154,0.5,0.20621548207392248
9,-687.4229,96,0.375,0.1919161442169846
10,-359.4143,126,0.375,0.17511537973995006
11,-41.762936,256,0.875,0.1468570663980747
12,-69.390816,329,1.125,0.11970251145598229
13,-33.566338,320,1.125,0.10061441157537943
14,-111.57003,308,1.0,0.08719730637876187
15,-132.73569,672,2.25,0.06899615042607266
16,-237.15034,631,2.0,0.060107081830563555
17,-195.77283,662,2.25,0.055213421455235494
18,-144.68513,508,1.5,0.05313690407287197
19,-70.584946,1000,3.0,0.051154002517336566
0,-195.33624,99,0.0,0.8198813018200163
1,-108.696655,84,0.125,0.7578529323765273
2,-244.26016,85,0.25,0.7001716139374344
3,-230.2438,113,0.375,0.6307012061769147
4,-103.41307,88,0.25,0.5817834456828641
5,-97.89486,365,1.125,0.4191622869853958
6,-173.13286,300,0.875,0.32348214858731467
7,-108.73672,1000,3.0,0.1506084599926667
8,-110.768,1000,3.0,0.08701178403922163
9,-86.67965,1000,3.0,0.06361587442910696
10,-63.36913,1000,3.0,0.0550090002760404
11,-104.59295,1000,3.0,0.05184270822237735
12,-116.465996,1000,3.0,0.0506778944710902
13,-112.62626,1000,3.125,0.050249383439197874
14,-114.20071,1000,3.0,0.05009174304024953
15,-48.440857,1000,3.0,0.050033750378378365
16,-109.5389,1000,3.125,0.050012416070337164
17,192.74843,443,1.25,0.0500079724482472
18,-34.523376,1000,3.125,0.05000293289980595
19,-130.81181,284,0.875,0.050002207789146186
0,-529.75946,127,0.0,0.7986236217075834
1,-131.63043,121,0.375,0.7133059517863292
2,-397.60825,123,0.375,0.6365373503249707
3,-181.6751,116,0.375,0.5722969780029362
4,-211.98007,138,0.375,0.5049722142411417
5,-102.16986,141,0.5,0.44513850518785303
6,-44.341812,199,0.625,0.37383571977843666
7,-8.950839,1000,3.0,0.16913250362344306
8,-105.14191,1000,3.125,0.09382639885834707
9,-43.508945,1000,3.0,0.06612283112056547
10,-122.22996,1000,3.125,0.055931258102735165
11,-83.404366,1000,3.0,0.0521819879162778
12,-74.48981,1000,3.0,0.05080270849528312
13,-70.41119,1000,3.125,0.05029529995266833
14,-72.3705,1000,3.0,0.050108634781565575
15,-32.190586,1000,3.125,0.05003996450273413
16,-45.68595,1000,3.125,0.050014702118932525
17,-58.117203,1000,3.125,0.050005408607296936
18,-64.443756,1000,3.25,0.05000198971542991
19,-32.22179,1000,3.25,0.05000073197540045
0,-103.08175,87,0.0,0.8291755312881794
1,-209.47316,93,0.125,0.7599796796995812
2,-236.12694,104,0.375,0.6898516480002669
3,-127.855225,95,0.25,0.6318637707663365
4,-113.16336,121,0.375,0.5655510607557385
5,-40.76802,142,0.375,0.4973030591155395
6,-190.23352,315,1.0,0.37643679596903495
7,-71.9024,1000,3.0,0.17008938607888474
8,-71.299194,1000,3.125,0.0941784162413217
9,-110.89026,1000,3.0,0.0662523310786968
10,-116.95483,1000,3.0,0.05597889847496425
11,-87.775955,1000,3.125,0.052199513829790635
12,-54.03983,1000,3.0,0.05080915591855224
13,-101.77511,1000,3.125,0.05029767182713756
14,-0.2548499,1000,3.0,0.05010950734541985
15,-54.19928,1000,3.125,0.05004028550103722
16,-45.61875,1000,3.0,0.05001482020760889
17,-107.52452,1000,3.125,0.05000545204969321
18,-17.718538,1000,3.125,0.050002005696994374
19,-39.67426,1000,3.0,0.050000737854689455
0,-73.21916,69,0.125,0.8433276780664717
1,-66.41277,141,0.25,0.738996609074659
2,2.9692917,106,0.25,0.6697005326424802
3,-192.24203,128,0.375,0.5952456077032219
4,-71.428375,88,0.25,0.5493145957398449
5,-62.892796,94,0.375,0.5045174694371979
6,-37.68946,90,0.25,0.46539768956921757
7,-40.607998,110,0.25,0.42212743003941566
8,-33.000343,1000,3.125,0.18689803100746522
9,-101.240364,1000,3.0,0.1003619711444971
10,-178.98,769,2.375,0.07334158069961369
11,-185.31532,874,2.625,0.05973995355813413
12,-177.92667,696,2.25,0.05485610341315224
13,-206.87848,640,1.875,0.05256058654012477
14,-164.78433,715,2.25,0.0512526187370009
15,-187.00235,955,2.875,0.05048202290249256
16,-163.66345,597,1.875,0.050265334588705315
17,-143.52505,496,1.625,0.05016157858657139
18,-64.29433,1000,3.125,0.050059441440133155
19,-53.83243,1000,3.0,0.050021867283778616
0,-52.765255,70,0.0,0.842534746920056
1,-57.417305,90,0.125,0.7743222206212796
2,-65.30534,104,0.25,0.7027775087082002
3,-59.61452,105,0.375,0.6377115988827622
4,40.11418,182,0.5,0.5399171766065456
5,-18.398943,1000,3.0,0.23023045715030682
6,-39.32296,1000,3.0,0.11630307985852843
7,-26.966537,1000,3.0,0.07439153996630096
8,-44.523968,1000,3.0,0.058973146092113696
9,-55.503063,1000,3.125,0.0533010359699165
10,-46.541523,1000,3.0,0.05121438326789971
11,-20.88655,1000,3.125,0.0504467466379629
12,1.1092157,1000,3.0,0.050164348903519014
13,-53.459236,1000,3.125,0.05006046058278372
14,-37.779636,1000,3.0,0.05002224220540737
15,-48.445076,1000,3.125,0.05000818245009569
16,-62.270317,1000,3.25,0.050003010155168615
17,-52.49548,1000,3.25,0.05000110737420127
18,-29.802094,1000,3.125,0.05000040738020233
19,-31.48773,1000,3.125,0.05000014986680118
0,-185.71843,72,0.0,0.8409512614395249
1,-75.28955,95,0.125,0.76926966963661
2,-37.331005,170,0.5,0.6568225139173121
3,-47.484695,95,0.25,0.6018279701823753
4,-50.983833,88,0.25,0.5553424657746653
5,-3.46064,182,0.625,0.4712541568387537
6,-12.840286,90,0.25,0.43499731086007404
7,3.7611618,94,0.25,0.4004564155849754
8,-14.825699,1000,3.125,0.17892571032034754
9,-6.2888303,1000,3.125,0.0974291182652807
10,-25.61761,1000,3.0,0.06744819752268572
11,0.5698507,1000,3.125,0.056418833154094565
12,-59.37964,1000,3.125,0.05236135675370104
13,-12.385369,1000,3.0,0.05086869460295795
14,-40.593735,1000,3.125,0.050319574885084824
15,-25.51289,1000,3.0,0.05011756503013743
16,17.109722,1000,3.125,0.05004324975758827
17,-41.768993,1000,3.125,0.05001591069665237
18,-10.643365,1000,3.125,0.050005853218193126
19,-39.127743,1000,3.25,0.05000215327863794
0,-134.27579,131,0.125,0.795635108232387
1,-51.35923,87,0.25,0.7335066254165757
2,4.295883,104,0.25,0.6659934617804175
3,-57.941883,100,0.375,0.6073739334844256
4,-75.87117,92,0.25,0.5583836349533472
5,0.23358917,112,0.375,0.5045174694371979
6,67.50142,154,0.375,0.43964510960944
7,-41.44164,1000,3.0,0.1933424251783062
8,-13.099819,1000,3.0,0.10273273127075458
9,-32.21349,1000,3.0,0.06939928771132903
10,-9.235319,1000,3.0,0.05713659912236775
11,-22.792002,1000,3.125,0.05262540809700125
12,0.044911925,1000,3.0,0.050965833663571804
13,-0.5230027,1000,3.0,0.05035531034841936
14,-12.460334,1000,3.125,0.05013071137241895
15,-78.147125,1000,3.0,0.05004808602664024
16,-29.656256,1000,3.125,0.05001768986060857
17,-19.783037,1000,3.0,0.05000650773603508
18,-33.59001,1000,3.125,0.05000239406229588
19,-27.883915,1000,3.0,0.05000088072629954
