episode,cumulative_reward,episode_length,time,epsilon
0,30.0,30,0.0,0.874878703516232
1,22.0,22,0.0,0.8569295368164561
2,14.0,14,0.0,0.845711234647876
3,38.0,38,0.0,0.8160415028080241
4,12.0,12,0.0,0.8069039398028518
5,51.0,51,0.125,0.76926966963661
6,46.0,46,0.125,0.7369327166340152
7,19.0,19,0.125,0.7240042048106812
8,28.0,28,0.0,0.7053938479330314
9,18.0,18,0.125,0.6937022982871852
10,32.0,32,0.0,0.6734299127906459
11,32.0,32,0.125,0.6537959740028007
12,17.0,17,0.0,0.6436181986488375
13,12.0,12,0.0,0.6365373503249707
14,25.0,25,0.0,0.6220556915467784
15,17.0,17,0.125,0.6124129404036711
16,13.0,13,0.0,0.6051488908025743
17,16.0,16,0.0,0.5963371901372015
18,13.0,13,0.125,0.589280772755994
19,11.0,11,0.0,0.5833811914402396
20,15.0,15,0.0,0.575440180047487
21,12.0,12,0.125,0.5691725787060016
22,9.0,9,0.0,0.5645209890492907
23,10.0,10,0.0,0.5594014196687077
24,12.0,12,0.0,0.5533251332663591
25,14.0,14,0.125,0.5463276778797345
26,11.0,11,0.0,0.5408979914476615
27,14.0,14,0.0,0.5340733038501104
28,18.0,18,0.125,0.5254379358465178
29,23.0,23,0.0,0.514627658065408
30,15.0,15,0.0,0.5077102534300426
31,11.0,11,0.125,0.5027030308558627
32,16.0,16,0.0,0.4955174205370851
33,14.0,14,0.0,0.4893236343179443
34,11.0,11,0.125,0.48451755623111414
35,25.0,25,0.0,0.473789279542534
36,11.0,11,0.0,0.46915314296635136
37,20.0,20,0.125,0.46085335464797433
38,10.0,10,0.0,0.456765295464515
39,17.0,17,0.125,0.449908731364591
40,10.0,10,0.0,0.445929573002354
41,11.0,11,0.0,0.4415982138491209
42,11.0,11,0.0,0.437314238557548
43,21.0,21,0.125,0.4292654476433308
44,10.0,10,0.0,0.42549169338608345
45,13.0,13,0.0,0.42064189337330526
46,12.0,12,0.125,0.4162207704437507
47,10.0,10,0.0,0.41257681289332765
48,11.0,11,0.0,0.40861032363775934
49,17.0,17,0.0,0.40256547492934414
0,12.0,12,0.0,0.8898609559326409
1,10.0,10,0.0,0.8815041997935286
2,24.0,24,0.0,0.8617856678621075
3,13.0,13,0.0,0.8513007537835348
4,14.0,14,0.0,0.8401607055219239
5,30.0,30,0.0,0.8168079274592891
6,16.0,16,0.0,0.8046366306476576
7,14.0,14,0.125,0.7941453282924554
8,25.0,25,0.0,0.7757723146732095
9,11.0,11,0.0,0.7678325678781293
10,13.0,13,0.125,0.758561139353375
11,19.0,19,0.0,0.7452255668207806
12,10.0,10,0.0,0.7383079568490849
13,12.0,12,0.125,0.730097621900371
14,15.0,15,0.0,0.7199722874297049
15,15.0,15,0.125,0.7099976995501772
16,10.0,10,0.0,0.7034306127144863
17,14.0,14,0.125,0.6943463225439321
18,23.0,23,0.0,0.6796954875794602
19,21.0,21,0.125,0.66660976334162
20,10.0,10,0.0,0.6604743936844848
21,17.0,17,0.0,0.6501840447822268
22,23.0,23,0.125,0.6365373503249707
23,10.0,10,0.0,0.6307012061769147
24,14.0,14,0.125,0.6226280333615375
25,10.0,10,0.0,0.6169302892297033
26,11.0,11,0.0,0.6107282299117307
27,11.0,11,0.125,0.6045940193937154
28,12.0,12,0.0,0.5979786626853312
29,11.0,11,0.0,0.5919839288785074
30,11.0,11,0.125,0.5860547757883461
31,14.0,14,0.0,0.5786022979952672
32,14.0,14,0.0,0.5712534279448384
33,9.0,9,0.125,0.5665831946671167
34,28.0,28,0.0,0.5523194889793283
35,13.0,13,0.125,0.545831598282993
36,21.0,21,0.0,0.5355277042714927
37,13.0,13,0.0,0.5292566939992124
38,11.0,11,0.125,0.5240137593718226
39,12.0,12,0.0,0.5183595871426396
40,12.0,12,0.0,0.5127728595033345
41,11.0,11,0.125,0.5077102534300426
42,20.0,20,0.0,0.4986469831710265
43,11.0,11,0.0,0.4937389102468636
44,13.0,13,0.125,0.4880076383958704
45,13.0,13,0.0,0.4823503908782666
46,11.0,11,0.0,0.47762059813069796
47,13.0,13,0.125,0.4720975082226981
48,16.0,16,0.0,0.46539768956921757
49,21.0,21,0.125,0.456765295464515
0,18.0,18,0.0,0.8848368775045556
1,26.0,26,0.0,0.8634108638520896
2,13.0,13,0.0,0.8529049589615448
3,12.0,12,0.0,0.8433276780664717
4,17.0,17,0.0,0.8299550965371283
5,15.0,15,0.0,0.8183430779529846
6,43.0,43,0.125,0.7860045858503243
7,17.0,17,0.0,0.7735982604410785
8,11.0,11,0.0,0.7656822971932249
9,17.0,17,0.125,0.7536185306905236
10,15.0,15,0.0,0.7431430155091988
11,51.0,51,0.25,0.7086790232669189
12,13.0,13,0.0,0.7001716139374344
13,12.0,12,0.0,0.6924161802373666
14,10.0,10,0.125,0.6860240324417806
15,32.0,32,0.0,0.6659934617804175
16,37.0,37,0.0,0.6436181986488375
17,11.0,11,0.125,0.6371241810417515
18,16.0,16,0.0,0.6278049468282729
19,16.0,16,0.125,0.6186336338367947
20,23.0,23,0.0,0.6057043173603702
21,10.0,10,0.125,0.6001749670163294
22,25.0,25,0.0,0.5865910986808871
23,14.0,14,0.125,0.5791311646825338
24,12.0,12,0.0,0.5728195362164994
25,19.0,19,0.0,0.5629797391129845
26,9.0,9,0.125,0.5583836349533472
27,13.0,13,0.0,0.5518174205663944
28,27.0,27,0.125,0.5384496275010459
29,16.0,16,0.0,0.5306966228946065
30,14.0,14,0.0,0.5240137593718226
31,11.0,11,0.125,0.5188281809876554
32,18.0,18,0.0,0.5104647702374998
33,21.0,21,0.0,0.5008958355326787
34,12.0,12,0.0,0.4955174205370851
35,15.0,15,0.0,0.4888845302722412
36,12.0,12,0.0,0.48364938957469716
37,10.0,10,0.125,0.47933450605385713
38,14.0,14,0.0,0.4733657020870174
39,9.0,9,0.0,0.46957250575576553
40,11.0,11,0.0,0.46498249950927745
41,13.0,13,0.125,0.45962264157667204
42,28.0,28,0.0,0.4483122914475527
43,9.0,9,0.125,0.4447435641860778
44,10.0,10,0.0,0.44081580009598037
45,10.0,10,0.0,0.43692711791157346
46,12.0,12,0.0,0.4323117401476186
47,14.0,14,0.125,0.4269966681024281
48,10.0,10,0.0,0.42324548857879923
49,10.0,10,0.0,0.41953163391506715
0,19.0,19,0.0,0.8840024579063851
1,10.0,10,0.0,0.8757039947966141
2,13.0,13,0.0,0.8650393134866119
3,14.0,14,0.0,0.8537082655068369
4,20.0,20,0.0,0.837793775575475
5,12.0,12,0.0,0.8283967452148268
6,16.0,16,0.0,0.8160415028080241
7,19.0,19,0.0,0.8016241131766978
8,46.0,46,0.125,0.7678325678781293
9,15.0,15,0.0,0.757145433252671
10,11.0,11,0.0,0.7494094593476157
11,17.0,17,0.125,0.7376199929315248
12,17.0,17,0.0,0.7260292534793299
13,19.0,19,0.0,0.7133059517863292
14,22.0,22,0.125,0.6988725701863252
15,14.0,14,0.0,0.6898516480002669
16,24.0,24,0.125,0.6746780203077084
17,18.0,18,0.0,0.6635344093169585
18,27.0,27,0.125,0.6471906143706554
19,12.0,12,0.0,0.640067153246282
20,14.0,14,0.0,0.6318637707663365
21,16.0,16,0.125,0.6226280333615375
22,9.0,9,0.0,0.6174975030785896
23,19.0,19,0.0,0.6068168381450354
24,9.0,9,0.0,0.6018279701823753
25,14.0,14,0.125,0.5941562062524001
26,17.0,17,0.0,0.5849837376319384
27,11.0,11,0.0,0.5791311646825338
28,13.0,13,0.125,0.5722969780029362
29,16.0,16,0.0,0.5640067252350038
30,27.0,27,0.125,0.5503142242266019
31,13.0,13,0.0,0.5438522332590616
32,14.0,14,0.0,0.5369864744454906
33,17.0,17,0.125,0.528777676853704
34,15.0,15,0.0,0.5216496058840007
35,11.0,11,0.0,0.5164898906799225
36,16.0,16,0.125,0.5090854459477151
37,13.0,13,0.0,0.5031559603137032
38,18.0,18,0.0,0.49507212580102394
39,16.0,16,0.125,0.4880076383958704
40,13.0,13,0.0,0.4823503908782666
41,13.0,13,0.0,0.4767662116057571
42,13.0,13,0.125,0.4712541568387537
43,15.0,15,0.0,0.46498249950927745
44,21.0,21,0.0,0.4563587334839209
45,19.0,19,0.125,0.4487108029615479
46,14.0,14,0.0,0.44316774367145617
47,10.0,10,0.0,0.43925565925746074
48,19.0,19,0.125,0.4319296194996383
49,12.0,12,0.0,0.427373853331713
0,18.0,18,0.0,0.8848368775045556
1,47.0,47,0.0,0.846507343870793
2,16.0,16,0.0,0.8338646377279169
3,41.0,41,0.125,0.8023761132272331
4,19.0,19,0.0,0.7882159149430177
5,15.0,15,0.0,0.7772253118153657
6,23.0,23,0.125,0.7606900144874802
7,15.0,15,0.0,0.7501092186282904
8,18.0,18,0.0,0.7376199929315248
9,11.0,11,0.125,0.730097621900371
10,16.0,16,0.0,0.7193026500167848
11,24.0,24,0.125,0.7034306127144863
12,13.0,13,0.0,0.6949909911470552
13,13.0,13,0.0,0.6866603745922689
14,12.0,12,0.0,0.6790661068347015
15,8.0,8,0.125,0.6740536545223239
16,15.0,15,0.0,0.664762706022866
17,13.0,13,0.0,0.6568225139173121
18,11.0,11,0.0,0.6501840447822268
19,9.0,9,0.125,0.6448066230744194
20,9.0,9,0.0,0.6394773810282924
21,12.0,12,0.0,0.6324459255659898
22,15.0,15,0.0,0.6237744354482132
23,18.0,18,0.125,0.6135388918606184
24,10.0,10,0.0,0.6079315861977955
25,19.0,19,0.125,0.5974309579206702
26,13.0,13,0.0,0.5903604135824522
27,9.0,9,0.0,0.5855189889506255
28,12.0,12,0.0,0.5791311646825338
29,17.0,17,0.125,0.5702119629011474
30,16.0,16,0.0,0.5619548049106056
