episode,score,epsilon
399,-385.40789756448834,0.01
400,-205.27053633008146,0.01
401,-122.8747961279202,0.01
402,-118.00588902503885,0.01
403,-113.87144974290067,0.01
404,-162.83278845015096,0.01
405,-202.71717827173742,0.01
406,-206.64990788115017,0.01
407,-176.21324230819806,0.01
408,-208.95408067589656,0.01
409,-568.7841417097641,0.01
410,-193.14171387395766,0.01
411,-155.76040401685623,0.01
412,-136.19537399082424,0.01
413,-70.51480818241185,0.01
414,-156.9438946596734,0.01
415,-182.35405797238042,0.01
416,-214.25237717937,0.01
417,-268.6122551435218,0.01
418,-179.81903058758934,0.01
419,-238.40211934020255,0.01
420,-234.81873034243085,0.01
421,-205.65379900581286,0.01
422,-161.58167295983662,0.01
423,-387.79526824953257,0.01
424,-132.79108242039,0.01
425,-239.04256260666878,0.01
426,-107.32016421172892,0.01
427,-187.39879186054495,0.01
428,-394.75183782756056,0.01
429,-207.61894309108033,0.01
430,-213.48994696415104,0.01
431,-186.12482625946757,0.01
432,-199.0091636021429,0.01
433,-443.3603798797138,0.01
434,-175.2645480588051,0.01
435,-215.3293958394778,0.01
436,-136.1225886968861,0.01
437,-183.43016288190768,0.01
438,-233.32261934529848,0.01
439,-136.06306009470833,0.01
440,-297.4116991878999,0.01
441,-196.83835143940263,0.01
442,-197.7092764984458,0.01
443,-64.73032296012359,0.01
444,-221.70121481707773,0.01
445,-151.05249159842697,0.01
446,-188.24493123335012,0.01
447,-275.9604615539654,0.01
448,-198.22937646665105,0.01
449,-510.9759373738481,0.01
450,-245.14442486098284,0.01
451,-219.3560070576093,0.01
452,-238.46504354227747,0.01
453,-215.83800397194216,0.01
454,-177.25816351287284,0.01
455,-132.89533684355263,0.01
456,-231.46812441266184,0.01
457,-296.28034229150427,0.01
458,-248.18074985121197,0.01
459,-325.8037653793017,0.01
460,-248.73474061960604,0.01
461,-201.2672229095083,0.01
462,-210.05025226199137,0.01
463,-145.25894428103257,0.01
464,-206.49194042457498,0.01
465,-300.75648527721626,0.01
466,-298.7764424715855,0.01
467,-167.930320160716,0.01
468,-269.1598068746608,0.01
469,-319.0559432634177,0.01
470,-167.86359502615957,0.01
471,-231.79140912834953,0.01
472,-413.5338367719225,0.01
473,-115.3355312672704,0.01
474,-377.65470730083746,0.01
475,-290.6050080844745,0.01
476,-252.0567892009167,0.01
477,-215.3427520933084,0.01
478,-292.49448284574487,0.01
479,-89.64827425186442,0.01
480,-181.80487714669533,0.01
481,-196.59080865856617,0.01
482,-254.1462498192782,0.01
483,-225.7768905993364,0.01
484,-269.88614733341876,0.01
485,-318.00310974125944,0.01
486,-276.2808325643873,0.01
487,-223.07411164818885,0.01
488,-194.64088598343588,0.01
489,-136.82577072096086,0.01
490,-273.0691573104531,0.01
491,-278.99183608454257,0.01
492,-160.26829662782188,0.01
493,-103.64617452706334,0.01
494,-358.9804699696258,0.01
495,-194.60802022480473,0.01
496,-315.5629136027844,0.01
497,-288.87569953781554,0.01
498,-205.20820034798135,0.01
499,-83.69046878861823,0.01
500,-245.2627240901803,0.01
501,-250.41438311748317,0.01
502,-257.56736706031757,0.01
503,-180.3537642367724,0.01
504,-241.14111488036912,0.01
505,-302.242892273959,0.01
506,-271.2609972187839,0.01
507,-192.5198180195453,0.01
508,-363.19176148405603,0.01
509,-260.52191886617106,0.01
510,-236.22014787285707,0.01
511,-237.8805587696375,0.01
512,-103.31124571471423,0.01
513,-232.03974748361583,0.01
514,-205.72828883732632,0.01
515,-248.75373795947846,0.01
516,-184.5205758142951,0.01
517,-239.6293820871447,0.01
518,-244.6794328420835,0.01
519,-181.16707994947086,0.01
520,-299.94016664290905,0.01
521,-244.0161568396748,0.01
522,-216.45982652049798,0.01
523,-212.6197753189196,0.01
524,-212.31716252463843,0.01
525,-200.45835686306842,0.01
526,-241.47182243940324,0.01
527,-212.01359360403237,0.01
528,-243.69457283793344,0.01
529,-201.92470019322343,0.01
530,-224.91269975928506,0.01
531,-227.54369411484754,0.01
532,-121.76608629054473,0.01
533,-205.7626411138316,0.01
534,-81.7425669064533,0.01
535,-191.9479357133945,0.01
536,-208.07608408585207,0.01
537,-226.2242764604368,0.01
538,-225.17108190813715,0.01
539,-195.8971452862642,0.01
540,-113.32842844989536,0.01
541,-228.53714417257734,0.01
542,-162.7631484338791,0.01
543,-154.23446536294745,0.01
544,-98.96021895267425,0.01
545,-147.5797041537377,0.01
546,-221.67227696075167,0.01
547,-231.84493705117822,0.01
548,-252.26543953473276,0.01
549,-165.35900102891912,0.01
550,-260.62437929172404,0.01
551,-274.98377932776214,0.01
552,-154.2485937803741,0.01
553,-184.2589005323642,0.01
554,-87.38425507147335,0.01
555,-193.95936701902187,0.01
556,-62.844829373324394,0.01
557,-135.00958518066264,0.01
558,-341.96180644065,0.01
559,-83.98634583917074,0.01
560,-232.76167745979035,0.01
561,-246.98314155758598,0.01
562,-961.7665676263382,0.01
563,-228.96386273501466,0.01
564,-133.86745990205532,0.01
565,-144.34440223758617,0.01
566,-200.51369443214966,0.01
567,-122.89913170898811,0.01
568,-247.4248426804556,0.01
569,-274.875724424253,0.01
570,-130.93976504414243,0.01
571,-129.85958376030456,0.01
572,-324.3723899461,0.01
573,-122.4317104838311,0.01
574,-208.58057588997815,0.01
575,-112.13612347681425,0.01
576,-427.33914646430225,0.01
577,-376.1458405212484,0.01
578,-56.70943497527081,0.01
579,-279.55944682552683,0.01
580,-282.391685048102,0.01
581,-259.7665996912692,0.01
582,-234.93369017162186,0.01
583,-131.48535817709407,0.01
584,-217.33063611378225,0.01
585,-121.5393826521103,0.01
586,-133.1005351317977,0.01
587,-206.06871350373882,0.01
588,-267.11238505004053,0.01
589,-101.34256740728651,0.01
590,-375.1753281488665,0.01
591,-282.6431282793508,0.01
592,-103.08839713275096,0.01
593,-33.48984731448934,0.01
594,-234.11403258947362,0.01
595,-109.79646519771924,0.01
596,-152.20837651466215,0.01
597,-269.35983469315227,0.01
598,-133.17310630309976,0.01
599,-131.23543687058572,0.01
600,-159.93490391094377,0.01
601,-247.8385367765087,0.01
602,-305.7904893954569,0.01
603,-93.15396700099267,0.01
604,-121.13347726988079,0.01
605,-287.8625272420038,0.01
606,-264.5838570276227,0.01
607,-144.87092988665773,0.01
608,-90.1938193199767,0.01
609,-225.9419497311975,0.01
610,-51.92372115990155,0.01
611,-143.57088890408014,0.01
612,-44.30900621390478,0.01
613,-180.2277526404,0.01
614,-218.81785181581478,0.01
615,-53.7832444818286,0.01
616,-251.40631088709765,0.01
617,-382.68841247751385,0.01
618,-93.1713621277799,0.01
619,-226.67614159565906,0.01
620,-245.87519923135955,0.01
621,-130.63124264916138,0.01
622,-122.91353319700573,0.01
623,-362.9702651731248,0.01
624,-236.26873121329538,0.01
625,-257.4077018169571,0.01
626,-214.06905171898202,0.01
627,-307.5875923912289,0.01
628,-88.57973504303503,0.01
629,-78.7241084265367,0.01
630,-86.30003635149532,0.01
631,-9.663099444583082,0.01
632,-149.4164124139278,0.01
633,-92.14384825605461,0.01
634,-104.00748377803347,0.01
635,-233.66368371545664,0.01
636,-240.6087702586346,0.01
637,-131.95680011732756,0.01
638,-105.40927405667,0.01
639,-86.524840033997,0.01
640,-123.64713789564557,0.01
641,-103.38128086619992,0.01
642,-98.35196530602599,0.01
643,-283.9474016129966,0.01
644,-74.33024780696421,0.01
645,-116.40931895302552,0.01
646,-114.55614389634728,0.01
647,-202.96751053884682,0.01
648,-195.13307363711763,0.01
649,-197.5326289681071,0.01
650,-135.3265127680819,0.01
651,-103.24198387590421,0.01
652,-125.3714481402378,0.01
653,-87.2610298856915,0.01
654,-189.88810817646123,0.01
655,-214.07659073349978,0.01
656,-54.34053421232781,0.01
657,-223.85296317105409,0.01
658,-393.7270186499424,0.01
659,-61.479728333348376,0.01
660,-32.79293867352321,0.01
661,-142.5888686556351,0.01
662,-455.95177921245636,0.01
663,-74.7031669411985,0.01
664,-211.43793746557125,0.01
665,-394.01727455055726,0.01
666,-233.2062427668018,0.01
667,-92.99367739509363,0.01
668,-144.9533807771067,0.01
669,-133.15937654865746,0.01
670,-67.23226810045949,0.01
671,-144.3400895348334,0.01
672,-219.1551306590854,0.01
673,-81.21745798436822,0.01
674,-383.2052865030124,0.01
