episode,cumulative_reward,episode_length,time,epsilon
0,-8.700001,50,0.0,0.858545010825607
1,-8.700001,50,0.0,0.8191118053305656
2,-8.700001,50,0.0625,0.7816017799612992
3,-8.700001,50,0.1875,0.7459211401162845
4,-8.700001,50,0.1875,0.7119806656106942
5,-8.700001,50,0.125,0.6796954875794602
6,-8.700001,50,0.1875,0.6489848762609065
7,-8.700001,50,0.1875,0.6197720391302934
8,-8.700001,50,0.1875,0.5919839288785074
9,-8.700001,50,0.125,0.5655510607557385
10,-8.700001,50,0.125,0.5404073388234136
11,-8.700001,50,0.1875,0.5164898906799225
12,-9.3,50,0.1875,0.4937389102468636
13,-7.500001,50,0.1875,0.4720975082226981
14,-9.3,50,0.1875,0.45151156982986246
15,-8.1,50,0.125,0.4319296194996383
16,-9.3,50,0.1875,0.4133026921564177
17,-9.3,50,0.1875,0.3955842107795092
18,-8.700001,50,0.1875,0.378729869936326
19,-9.3,50,0.1875,0.36269752499572594
20,-9.3,50,0.125,0.347447086744482
21,-9.3,50,0.1875,0.3329404211433676
22,-9.3,50,0.1875,0.3191412539721953
23,-9.3,50,0.1875,0.3060150801253718
24,-8.700001,50,0.1875,0.29352907733116157
25,-8.700001,50,0.1875,0.2816520240789107
26,-8.700001,50,0.125,0.2703542215490078
27,-9.3,50,0.1875,0.2596074193503655
28,-9.3,50,0.1875,0.249384744879728
29,-9.3,50,0.1875,0.23966063612616534
30,-9.3,50,0.1875,0.2304107777527316
31,-8.700001,50,0.125,0.22161204029545706
32,-9.3,50,0.125,0.213242422327641
33,-9.3,50,0.1875,0.20528099544482448
34,-9.3,50,0.1875,0.19770785193287838
35,-8.700001,50,0.1875,0.19050405498834855
36,-9.3,50,0.1875,0.1836515913665835
37,-8.700001,50,0.1875,0.17713332633923978
38,-8.700001,50,0.1875,0.17093296084853654
39,-9.3,50,0.1875,0.1650349907511208
40,-9.3,50,0.1875,0.1594246680496336
41,-9.3,50,0.125,0.1540879640150346
42,-9.3,50,0.125,0.14901153410747242
43,-8.700001,50,0.1875,0.14418268460798378
44,-9.3,50,0.1875,0.13958934087758468
45,-8.700001,50,0.1875,0.1352200171643832
46,-9.3,50,0.1875,0.13106378788321715
47,-9.3,50,0.1875,0.12711026029600064
48,-9.3,50,0.1875,0.12334954852446492
49,-8.700001,50,0.1875,0.11977224883031398
0,-8.1,50,0.0,0.858545010825607
1,-5.700001,50,0.0,0.8191118053305656
2,-6.9000006,50,0.125,0.7816017799612992
3,-8.700001,50,0.1875,0.7459211401162845
4,-7.500001,50,0.1875,0.7119806656106942
5,-8.1,50,0.1875,0.6796954875794602
6,-7.500001,50,0.1875,0.6489848762609065
7,-7.500001,50,0.1875,0.6197720391302934
8,-7.500001,50,0.125,0.5919839288785074
9,-7.500001,50,0.125,0.5655510607557385
10,-6.9000006,50,0.1875,0.5404073388234136
11,-6.9000006,50,0.1875,0.5164898906799225
12,-7.500001,50,0.1875,0.4937389102468636
13,-6.9000006,50,0.125,0.4720975082226981
14,-5.700001,50,0.125,0.45151156982986246
15,-7.500001,50,0.1875,0.4319296194996383
16,-6.300001,50,0.1875,0.4133026921564177
17,-5.1000013,50,0.1875,0.3955842107795092
18,-6.9000006,50,0.1875,0.378729869936326
19,-5.700001,50,0.1875,0.36269752499572594
20,-5.1000013,50,0.125,0.347447086744482
21,-3.3000014,50,0.1875,0.3329404211433676
22,-2.7000015,50,0.1875,0.3191412539721953
23,-0.30000162,50,0.1875,0.3060150801253718
24,0.29999828,50,0.1875,0.29352907733116157
25,3.8999977,50,0.1875,0.2816520240789107
26,2.699998,50,0.1875,0.2703542215490078
27,-1.5000017,50,0.125,0.2596074193503655
28,3.8999977,50,0.125,0.249384744879728
29,-1.5000017,50,0.1875,0.23966063612616534
30,2.099998,50,0.1875,0.2304107777527316
31,3.8999977,50,0.1875,0.22161204029545706
32,3.8999977,50,0.1875,0.213242422327641
33,-3.3000014,50,0.1875,0.20528099544482448
34,3.8999977,50,0.1875,0.19770785193287838
35,5.9999967,62,0.25,0.18882808227638442
36,3.8999977,50,0.1875,0.18205735680830293
37,3.8999977,50,0.25,0.17561684351784745
38,3.8999977,50,0.1875,0.16949043776707828
39,3.8999977,50,0.1875,0.16366282035051624
40,3.8999977,50,0.1875,0.15811941918914962
41,6.0999966,63,0.1875,0.1515180230267117
42,3.8999977,50,0.1875,0.1465669306201492
43,4.1999974,53,0.1875,0.14158214686691428
44,3.8999977,50,0.1875,0.13711563285875478
45,3.8999977,50,0.1875,0.1328669533092488
46,3.8999977,50,0.1875,0.12882548430648424
47,3.8999977,50,0.1875,0.12498112007284709
48,3.8999977,50,0.1875,0.12132424769531326
49,4.2999973,54,0.1875,0.11757488223862668
