episode,cumulative_reward,episode_length,time,epsilon
0,-8.700001,50,0.015625,0.858545010825607
1,-8.1,50,0.015625,0.8191118053305656
2,-8.700001,50,0.125,0.7816017799612992
3,-8.700001,50,0.28125,0.7459211401162845
4,-8.700001,50,0.265625,0.7119806656106942
5,-8.700001,50,0.28125,0.6796954875794602
6,-9.3,50,0.28125,0.6489848762609065
7,-8.1,50,0.28125,0.6197720391302934
8,-8.700001,50,0.265625,0.5919839288785074
9,-8.700001,50,0.28125,0.5655510607557385
10,-8.700001,50,0.28125,0.5404073388234136
11,-8.1,50,0.359375,0.5164898906799225
12,-8.700001,50,0.296875,0.4937389102468636
13,-9.3,50,0.3125,0.4720975082226981
14,-9.3,50,0.4375,0.45151156982986246
15,-9.3,50,0.390625,0.4319296194996383
16,-8.700001,50,0.328125,0.4133026921564177
17,-9.3,50,0.28125,0.3955842107795092
18,-8.700001,50,0.28125,0.378729869936326
19,-9.3,50,0.296875,0.36269752499572594
20,-9.3,50,0.296875,0.347447086744482
21,-9.3,50,0.296875,0.3329404211433676
22,-8.700001,50,0.296875,0.3191412539721953
23,-9.3,50,0.296875,0.3060150801253718
24,-8.700001,50,0.28125,0.29352907733116157
25,-9.3,50,0.296875,0.2816520240789107
26,-0.30000162,50,0.296875,0.2703542215490078
27,-7.500001,50,0.3125,0.2596074193503655
28,3.2999978,50,0.296875,0.249384744879728
29,-6.300001,50,0.3125,0.23966063612616534
30,3.8999977,50,0.296875,0.2304107777527316
31,1.4999981,50,0.296875,0.22161204029545706
32,3.8999977,50,0.296875,0.213242422327641
33,3.8999977,50,0.296875,0.20528099544482448
34,3.8999977,50,0.296875,0.19770785193287838
35,-0.90000063,50,0.296875,0.19050405498834855
36,-3.9000013,50,0.390625,0.1836515913665835
37,3.8999977,50,0.296875,0.17713332633923978
38,3.8999977,50,0.296875,0.17093296084853654
39,3.8999977,50,0.296875,0.1650349907511208
40,-2.1000016,50,0.3125,0.1594246680496336
41,3.8999977,50,0.3125,0.1540879640150346
42,3.8999977,50,0.296875,0.14901153410747242
43,3.8999977,50,0.3125,0.14418268460798378
44,-0.9000013,50,0.296875,0.13958934087758468
45,3.8999977,50,0.296875,0.1352200171643832
46,6.2999964,65,0.390625,0.12985690531320732
47,0.29999876,50,0.296875,0.12596223808349022
48,3.8999977,50,0.296875,0.12225751601594463
49,3.8999977,50,0.296875,0.11873347537569812
0,-8.700001,50,0.015625,0.858545010825607
1,-8.700001,50,0.015625,0.8191118053305656
2,-7.500001,50,0.125,0.7816017799612992
3,-9.3,50,0.265625,0.7459211401162845
4,-6.9000006,50,0.28125,0.7119806656106942
5,-2.1000016,50,0.28125,0.6796954875794602
6,-6.9000006,50,0.359375,0.6489848762609065
7,-5.700001,50,0.3125,0.6197720391302934
8,-7.500001,50,0.25,0.5919839288785074
9,-6.9000006,50,0.265625,0.5655510607557385
10,-4.500001,50,0.28125,0.5404073388234136
11,-6.300001,50,0.28125,0.5164898906799225
12,-0.30000162,50,0.296875,0.4937389102468636
13,-5.700001,50,0.296875,0.4720975082226981
14,-2.7000015,50,0.28125,0.45151156982986246
15,3.8999977,50,0.28125,0.4319296194996383
16,3.8999977,50,0.28125,0.4133026921564177
17,3.8999977,50,0.296875,0.3955842107795092
18,-6.300001,50,0.28125,0.378729869936326
19,-2.1000016,50,0.28125,0.36269752499572594
20,-3.9000013,50,0.296875,0.347447086744482
21,4.799997,59,0.34375,0.33040538214008225
22,0.8999982,50,0.28125,0.3167298502800132
23,-0.9000015,50,0.28125,0.30372128197901854
24,3.8999977,50,0.28125,0.29134714904048525
25,-4.500001,50,0.28125,0.27957650968666886
26,3.8999977,50,0.28125,0.26837993118813264
27,-5.1000013,50,0.28125,0.2577294162665929
28,-2.7000015,50,0.359375,0.2475983330871404
29,4.1999974,53,0.296875,0.23739830959966352
30,3.2999983,44,0.265625,0.22933155399515726
31,-3.9000013,50,0.28125,0.22058545090163217
32,3.8999977,50,0.28125,0.21226590028935438
33,3.8999977,50,0.296875,0.20435209894833278
34,3.8999977,50,0.296875,0.1968242582530999
35,3.8999977,50,0.28125,0.1896635546808404
36,-0.9000015,50,0.28125,0.1828520827427798
37,3.8999977,50,0.28125,0.1763728102111357
38,4.599997,57,0.34375,0.16937100705462
39,3.8999977,50,0.296875,0.16354921434263686
40,3.8999977,50,0.28125,0.15801135381165465
41,3.8999977,50,0.296875,0.1527435779258033
