episode,cumulative_reward,episode_length,time,epsilon
0,-211.15567,104,0.125,0.8160415028080241
1,-314.97778,125,0.625,0.7260292534793299
2,-253.24214,127,0.5,0.6454017271999646
3,-109.9446,63,0.125,0.6090485659776445
4,-358.15308,107,0.375,0.5523194889793283
5,-286.034,165,0.5,0.47591353214623155
6,-460.56546,155,0.5,0.41475881322568764
7,-325.48685,71,0.25,0.38975893433741393
8,-284.0224,53,0.125,0.37222058238788897
9,-487.02057,90,0.25,0.34448743878054877
10,-178.78745,155,0.5,0.30220351214993846
11,-71.2307,140,0.5,0.2692552002840518
12,194.9657,646,2.125,0.16492001325869737
13,-136.75803,1000,3.125,0.09227671025702433
14,-131.40445,1000,3.25,0.06555273254392109
15,-172.7294,892,2.875,0.05637405821712614
16,-165.43011,1000,3.125,0.052344884974910605
17,-147.7506,215,0.75,0.051891246904714576
18,-294.06625,767,2.375,0.050878302992850497
19,-158.65375,246,0.75,0.05068676463032836
0,-98.51433,111,0.0,0.8106979365896764
1,-192.57098,120,0.25,0.7246785461299563
2,-461.44315,152,0.5,0.629540964393092
3,-85.03992,101,0.375,0.5738662216254462
4,-227.28294,262,0.75,0.4531208324888169
5,-59.836414,226,0.75,0.37157678523486526
6,-211.05576,273,0.875,0.2947497719111547
7,-198.23236,336,1.0,0.22490384215092102
8,-164.49503,369,1.125,0.17093296084853654
9,-154.42177,1000,3.125,0.09448875005616753
10,-209.42763,703,2.25,0.07202628140028225
11,-121.12071,1000,3.125,0.05810301609262077
12,-169.39563,604,1.875,0.05442927692985965
13,-168.20964,424,1.375,0.052898624602488106
14,-116.68394,151,0.5,0.05249237569372635
15,-40.830273,1000,3.125,0.05091689377739734
16,-137.24477,1000,3.125,0.05033730637044251
17,-91.35211,1000,3.25,0.050124088079061956
18,-61.963158,470,1.5,0.05007755533088057
19,-141.4802,1000,3.125,0.050028531011784214
0,-151.00433,78,0.0,0.8362197625620084
1,-124.407364,90,0.125,0.7685507594819599
2,-188.03421,113,0.375,0.6917740851581768
3,-176.6597,148,0.5,0.6034859398038777
4,-140.85062,68,0.125,0.5671000362394999
5,-372.84042,162,0.375,0.48976317768731836
6,-305.49353,213,0.75,0.4053973109698314
7,-142.16817,495,1.5,0.2666398612985487
8,-130.62971,277,0.875,0.21422482111076163
9,39.75537,281,0.875,0.17399439332779326
10,-69.54779,1000,3.125,0.09561498812582062
11,-119.97673,1000,3.125,0.06678081634076886
12,-114.89612,1000,3.125,0.05617331733784266
13,-116.16071,1000,3.125,0.05227103653241954
14,-94.619934,1000,3.125,0.05083546765042643
15,-92.58112,1000,3.125,0.050307351372355695
16,-121.86114,1000,3.125,0.05011306825110549
17,-101.70294,1000,3.125,0.05004159548503092
18,-194.42264,614,1.875,0.05002251071973607
19,-148.38853,1000,3.125,0.050008281230996876
