episode,cumulative_reward,episode_length,time,epsilon
0,32.0,32,0.0,0.873230594767318
1,29.0,29,0.0,0.8496997538096083
2,21.0,21,0.0,0.8330811648918964
3,15.0,15,0.0,0.8214226052132818
4,29.0,29,0.0,0.7993726197659037
5,27.0,27,0.125,0.7794102635396848
6,14.0,14,0.125,0.76926966963661
7,24.0,24,0.125,0.7522126999285148
8,17.0,17,0.125,0.7403759812051482
9,16.0,16,0.125,0.7294178642139604
10,28.0,28,0.125,0.7106580273586042
11,24.0,24,0.125,0.6949909911470552
12,12.0,12,0.0,0.6872973534031851
13,11.0,11,0.125,0.680325498019759
14,31.0,31,0.125,0.6610851734171372
15,27.0,27,0.25,0.6448066230744194
16,10.0,10,0.0,0.6388881982877329
17,12.0,12,0.125,0.6318637707663365
18,16.0,16,0.0,0.6226280333615375
19,10.0,10,0.125,0.6169302892297033
20,9.0,9,0.0,0.6118508085760257
21,9.0,9,0.125,0.6068168381450354
22,14.0,14,0.0,0.5990757166990309
23,11.0,11,0.125,0.5930689814271288
24,21.0,21,0.125,0.5817834456828641
25,10.0,10,0.0,0.5764921119888794
26,12.0,12,0.125,0.5702119629011474
27,16.0,16,0.125,0.5619548049106056
28,24.0,24,0.125,0.5498141600761226
29,13.0,13,0.0,0.5433586278696311
30,28.0,28,0.25,0.5297361904014546
31,16.0,16,0.0,0.5221214913933155
32,9.0,9,0.125,0.5178914616572502
33,12.0,12,0.0,0.5123103179531514
34,17.0,17,0.125,0.5045174694371979
35,10.0,10,0.0,0.49999494505239034
36,9.0,9,0.125,0.49596316079060393
37,10.0,10,0.0,0.49152575319899094
38,18.0,18,0.125,0.48364938957469716
39,9.0,9,0.0,0.4797640552987377
40,12.0,12,0.125,0.4746377062455132
41,9.0,9,0.0,0.47083311323880195
42,12.0,12,0.125,0.4658132950268818
43,9.0,9,0.0,0.4620877654022417
44,11.0,11,0.125,0.45757964012866
45,13.0,13,0.0,0.4523153965282784
46,10.0,10,0.125,0.4483122914475527
47,17.0,17,0.0,0.4415982138491209
48,13.0,13,0.125,0.4365403841927491
49,13.0,13,0.125,0.4315478807813094
0,17.0,17,0.0,0.8856721319396732
1,85.0,85,0.125,0.8175751189185453
2,9.0,9,0.0,0.8106979365896764
3,16.0,16,0.0,0.7986236217075834
4,9.0,9,0.0,0.7919162376154114
5,14.0,14,0.0,0.7816017799612992
6,12.0,12,0.125,0.772875023859198
7,9.0,9,0.0,0.7663983374508769
8,17.0,17,0.125,0.7543225011477785
9,16.0,16,0.0,0.7431430155091988
10,32.0,32,0.125,0.7213135728428823
11,14.0,14,0.0,0.7119806656106942
12,15.0,15,0.125,0.7021250574794774
13,12.0,12,0.0,0.6943463225439321
14,13.0,13,0.0,0.6860240324417806
15,11.0,11,0.125,0.6790661068347015
16,11.0,11,0.0,0.6721842989940657
17,12.0,12,0.125,0.664762706022866
18,16.0,16,0.125,0.6550047743482182
19,18.0,18,0.0,0.6442121137555469
20,17.0,17,0.125,0.6341958869723264
21,22.0,22,0.125,0.6214839217877587
22,28.0,28,0.125,0.6057043173603702
23,12.0,12,0.0,0.5990757166990309
24,10.0,10,0.125,0.5936123220335808
25,10.0,10,0.0,0.5882032890533458
